date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:15:44	2162/2162	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2024%20Jul%202023%2021:21:07%20GMT	https://dgsign.space/wp-content/plugins/weddingpress/addons/comment-kit2//js/libs/jquery.placeholder.min.js?ver=2.0.7	C:/My%20Web%20Sites/nikah/dgsign.space/wp-content/plugins/weddingpress/addons/comment-kit2/js/libs/jquery.placeholder.min5d0a.js	(from https://denny-bella.dgsign.id/)
13:15:45	3188/3188	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2024%20Jul%202023%2021:21:07%20GMT	https://dgsign.space/wp-content/plugins/weddingpress/addons/comment-kit2//js/libs/autosize.min.js?ver=1.14	C:/My%20Web%20Sites/nikah/dgsign.space/wp-content/plugins/weddingpress/addons/comment-kit2/js/libs/autosize.mind50e.js	(from https://denny-bella.dgsign.id/)
13:15:45	1801/1801	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2024%20Jul%202023%2021:22:44%20GMT	https://dgsign.space/wp-content/plugins/elementor/assets/lib/jquery-numerator/jquery-numerator.min.js?ver=0.2.1	C:/My%20Web%20Sites/nikah/dgsign.space/wp-content/plugins/elementor/assets/lib/jquery-numerator/jquery-numerator.min3958.js	(from https://denny-bella.dgsign.id/)
13:15:45	93529/93529	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2024%20Jul%202023%2021:20:37%20GMT	https://dgsign.space/wp-content/plugins/dynamic-content-for-elementor/assets/lib/expressionlanguage/expressionlanguage.min.js?ver=2.10.6	C:/My%20Web%20Sites/nikah/dgsign.space/wp-content/plugins/dynamic-content-for-elementor/assets/lib/expressionlanguage/expressionlanguage.min5d00.js	(from https://denny-bella.dgsign.id/)
13:15:45	3480/3480	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2024%20Jul%202023%2021:20:36%20GMT	https://dgsign.space/wp-content/plugins/dynamic-content-for-elementor/assets/js/fix-background-loop.min.js?ver=2.10.6	C:/My%20Web%20Sites/nikah/dgsign.space/wp-content/plugins/dynamic-content-for-elementor/assets/js/fix-background-loop.min5d00.js	(from https://denny-bella.dgsign.id/)
13:15:45	3064/3064	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2024%20Jul%202023%2021:20:37%20GMT	https://dgsign.space/wp-content/plugins/dynamic-content-for-elementor/assets/js/settings.min.js?ver=2.10.6	C:/My%20Web%20Sites/nikah/dgsign.space/wp-content/plugins/dynamic-content-for-elementor/assets/js/settings.min5d00.js	(from https://denny-bella.dgsign.id/)
13:15:46	5497/5497	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2024%20Jul%202023%2021:20:36%20GMT	https://dgsign.space/wp-content/plugins/dynamic-content-for-elementor/assets/js/conditional-fields.min.js?ver=2.10.6	C:/My%20Web%20Sites/nikah/dgsign.space/wp-content/plugins/dynamic-content-for-elementor/assets/js/conditional-fields.min5d00.js	(from https://denny-bella.dgsign.id/)
13:15:46	15347/15347	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2024%20Jul%202023%2021:22:44%20GMT	https://dgsign.space/wp-content/plugins/elementor/assets/lib/e-gallery/js/e-gallery.min.js?ver=1.2.0	C:/My%20Web%20Sites/nikah/dgsign.space/wp-content/plugins/elementor/assets/lib/e-gallery/js/e-gallery.min7359.js	(from https://denny-bella.dgsign.id/)
13:15:46	5561/5561	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2024%20Jul%202023%2021:23:51%20GMT	https://dgsign.space/wp-content/plugins/elementor-pro/assets/js/webpack-pro.runtime.min.js?ver=3.14.1	C:/My%20Web%20Sites/nikah/dgsign.space/wp-content/plugins/elementor-pro/assets/js/webpack-pro.runtime.mina1c3.js	(from https://denny-bella.dgsign.id/)
13:15:46	4958/4958	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2024%20Jul%202023%2021:22:42%20GMT	https://dgsign.space/wp-content/plugins/elementor/assets/js/webpack.runtime.min.js?ver=3.14.1	C:/My%20Web%20Sites/nikah/dgsign.space/wp-content/plugins/elementor/assets/js/webpack.runtime.mina1c3.js	(from https://denny-bella.dgsign.id/)
13:15:47	52861/52861	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2024%20Jul%202023%2021:22:37%20GMT	https://dgsign.space/wp-content/plugins/elementor/assets/js/frontend-modules.min.js?ver=3.14.1	C:/My%20Web%20Sites/nikah/dgsign.space/wp-content/plugins/elementor/assets/js/frontend-modules.mina1c3.js	(from https://denny-bella.dgsign.id/)
13:15:47	8171/8171	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2024%20Jul%202023%2021:26:02%20GMT	https://dgsign.space/wp-includes/js/dist/vendor/wp-polyfill-inert.min.js?ver=3.1.2	C:/My%20Web%20Sites/nikah/dgsign.space/wp-includes/js/dist/vendor/wp-polyfill-inert.min0226.js	(from https://denny-bella.dgsign.id/)
13:15:47	6607/6607	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2024%20Jul%202023%2021:26:02%20GMT	https://dgsign.space/wp-includes/js/dist/vendor/regenerator-runtime.min.js?ver=0.13.11	C:/My%20Web%20Sites/nikah/dgsign.space/wp-includes/js/dist/vendor/regenerator-runtime.min8fa4.js	(from https://denny-bella.dgsign.id/)
13:15:47	17823/17823	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2024%20Jul%202023%2021:26:03%20GMT	https://dgsign.space/wp-includes/js/dist/vendor/wp-polyfill.min.js?ver=3.15.0	C:/My%20Web%20Sites/nikah/dgsign.space/wp-includes/js/dist/vendor/wp-polyfill.min2c7c.js	(from https://denny-bella.dgsign.id/)
13:15:47	4910/4910	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2011%20Apr%202022%2010:34:30%20GMT	https://dgsign.space/wp-includes/js/dist/hooks.min.js?ver=4169d3cf8e8d95a3d6d5	C:/My%20Web%20Sites/nikah/dgsign.space/wp-includes/js/dist/hooks.min6c65.js	(from https://denny-bella.dgsign.id/)
13:15:48	10230/10230	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2024%20Jul%202023%2021:26:01%20GMT	https://dgsign.space/wp-includes/js/dist/i18n.min.js?ver=9e794f35a71bb98672ae	C:/My%20Web%20Sites/nikah/dgsign.space/wp-includes/js/dist/i18n.mine57b.js	(from https://denny-bella.dgsign.id/)
13:15:48	24380/24380	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2024%20Jul%202023%2021:23:49%20GMT	https://dgsign.space/wp-content/plugins/elementor-pro/assets/js/frontend.min.js?ver=3.14.1	C:/My%20Web%20Sites/nikah/dgsign.space/wp-content/plugins/elementor-pro/assets/js/frontend.mina1c3.js	(from https://denny-bella.dgsign.id/)
13:15:48	12198/12198	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2024%20Jul%202023%2021:22:44%20GMT	https://dgsign.space/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min.js?ver=4.0.2	C:/My%20Web%20Sites/nikah/dgsign.space/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min05da.js	(from https://denny-bella.dgsign.id/)
13:15:48	21438/21438	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2024%20Jul%202023%2021:25:59%20GMT	https://dgsign.space/wp-includes/js/jquery/ui/core.min.js?ver=1.13.2	C:/My%20Web%20Sites/nikah/dgsign.space/wp-includes/js/jquery/ui/core.min3f14.js	(from https://denny-bella.dgsign.id/)
13:15:49	139153/139153	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2024%20Jul%202023%2021:22:43%20GMT	https://dgsign.space/wp-content/plugins/elementor/assets/lib/swiper/swiper.min.js?ver=5.3.6	C:/My%20Web%20Sites/nikah/dgsign.space/wp-content/plugins/elementor/assets/lib/swiper/swiper.min48f5.js	(from https://denny-bella.dgsign.id/)
13:15:49	2620/2620	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2024%20Jul%202023%2021:22:44%20GMT	https://dgsign.space/wp-content/plugins/elementor/assets/lib/share-link/share-link.min.js?ver=3.14.1	C:/My%20Web%20Sites/nikah/dgsign.space/wp-content/plugins/elementor/assets/lib/share-link/share-link.mina1c3.js	(from https://denny-bella.dgsign.id/)
13:15:49	10749/10749	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2024%20Jul%202023%2021:22:44%20GMT	https://dgsign.space/wp-content/plugins/elementor/assets/lib/dialog/dialog.min.js?ver=4.9.0	C:/My%20Web%20Sites/nikah/dgsign.space/wp-content/plugins/elementor/assets/lib/dialog/dialog.mind227.js	(from https://denny-bella.dgsign.id/)
13:15:49	40814/40814	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2024%20Jul%202023%2021:22:37%20GMT	https://dgsign.space/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=3.14.1	C:/My%20Web%20Sites/nikah/dgsign.space/wp-content/plugins/elementor/assets/js/frontend.mina1c3.js	(from https://denny-bella.dgsign.id/)
13:15:50	167426/167426	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2024%20Jul%202023%2021:23:51%20GMT	https://dgsign.space/wp-content/plugins/elementor-pro/assets/js/preloaded-elements-handlers.min.js?ver=3.14.1	C:/My%20Web%20Sites/nikah/dgsign.space/wp-content/plugins/elementor-pro/assets/js/preloaded-elements-handlers.mina1c3.js	(from https://denny-bella.dgsign.id/)
13:15:50	241238/241238	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2024%20Jul%202023%2021:21:06%20GMT	https://dgsign.space/wp-content/plugins/weddingpress/assets/js/modules/bdt-uikit.js?ver=3.15.1	C:/My%20Web%20Sites/nikah/dgsign.space/wp-content/plugins/weddingpress/assets/js/modules/bdt-uikit5829.js	(from https://denny-bella.dgsign.id/)
13:15:50	42061/42061	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2024%20Jul%202023%2021:22:41%20GMT	https://dgsign.space/wp-content/plugins/elementor/assets/js/preloaded-modules.min.js?ver=3.14.1	C:/My%20Web%20Sites/nikah/dgsign.space/wp-content/plugins/elementor/assets/js/preloaded-modules.mina1c3.js	(from https://denny-bella.dgsign.id/)
13:15:50	3721/3721	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2024%20Jul%202023%2021:23:52%20GMT	https://dgsign.space/wp-content/plugins/elementor-pro/assets/lib/sticky/jquery.sticky.min.js?ver=3.14.1	C:/My%20Web%20Sites/nikah/dgsign.space/wp-content/plugins/elementor-pro/assets/lib/sticky/jquery.sticky.mina1c3.js	(from https://denny-bella.dgsign.id/)
13:15:50	10992/10992	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2024%20Jul%202023%2021:21:06%20GMT	https://dgsign.space/wp-content/plugins/weddingpress/assets/js/wdp.min.js?ver=3.1.4	C:/My%20Web%20Sites/nikah/dgsign.space/wp-content/plugins/weddingpress/assets/js/wdp.minaeb9.js	(from https://denny-bella.dgsign.id/)
13:15:51	77904/77904	---M--	200	added ('OK')	font/woff2	date:Sun,%2006%20Nov%202022%2012:06:23%20GMT	https://dgsign.space/wp-content/uploads/useanyfont/483Cormorant-Upright.woff2	C:/My%20Web%20Sites/nikah/dgsign.space/wp-content/uploads/useanyfont/483Cormorant-Upright.woff2	(from https://dgsign.space/wp-content/uploads/useanyfont/uaf.css?ver=1690614057)
13:15:51	108648/108648	---M--	200	added ('OK')	font/woff	date:Sun,%2006%20Nov%202022%2012:06:24%20GMT	https://dgsign.space/wp-content/uploads/useanyfont/483Cormorant-Upright.woff	C:/My%20Web%20Sites/nikah/dgsign.space/wp-content/uploads/useanyfont/483Cormorant-Upright.woff	(from https://dgsign.space/wp-content/uploads/useanyfont/uaf.css?ver=1690614057)
13:15:51	46000/46000	---M--	200	added ('OK')	font/woff2	date:Fri,%2009%20Dec%202022%2007:06:21%20GMT	https://dgsign.space/wp-content/uploads/useanyfont/6668Cera-Pro-Light.woff2	C:/My%20Web%20Sites/nikah/dgsign.space/wp-content/uploads/useanyfont/6668Cera-Pro-Light.woff2	(from https://dgsign.space/wp-content/uploads/useanyfont/uaf.css?ver=1690614057)
13:15:51	71484/71484	---M--	200	added ('OK')	font/woff	date:Fri,%2009%20Dec%202022%2007:06:22%20GMT	https://dgsign.space/wp-content/uploads/useanyfont/6668Cera-Pro-Light.woff	C:/My%20Web%20Sites/nikah/dgsign.space/wp-content/uploads/useanyfont/6668Cera-Pro-Light.woff	(from https://dgsign.space/wp-content/uploads/useanyfont/uaf.css?ver=1690614057)
13:15:52	46220/46220	---M--	200	added ('OK')	font/woff2	date:Fri,%2009%20Dec%202022%2007:07:09%20GMT	https://dgsign.space/wp-content/uploads/useanyfont/1886Cera-Pro-Medium.woff2	C:/My%20Web%20Sites/nikah/dgsign.space/wp-content/uploads/useanyfont/1886Cera-Pro-Medium.woff2	(from https://dgsign.space/wp-content/uploads/useanyfont/uaf.css?ver=1690614057)
13:15:52	68088/68088	---M--	200	added ('OK')	font/woff	date:Fri,%2009%20Dec%202022%2007:07:10%20GMT	https://dgsign.space/wp-content/uploads/useanyfont/1886Cera-Pro-Medium.woff	C:/My%20Web%20Sites/nikah/dgsign.space/wp-content/uploads/useanyfont/1886Cera-Pro-Medium.woff	(from https://dgsign.space/wp-content/uploads/useanyfont/uaf.css?ver=1690614057)
13:15:52	43932/43932	---M--	200	added ('OK')	font/woff2	date:Fri,%2009%20Dec%202022%2007:07:46%20GMT	https://dgsign.space/wp-content/uploads/useanyfont/3064Gilroy.woff2	C:/My%20Web%20Sites/nikah/dgsign.space/wp-content/uploads/useanyfont/3064Gilroy.woff2	(from https://dgsign.space/wp-content/uploads/useanyfont/uaf.css?ver=1690614057)
13:15:52	64736/64736	---M--	200	added ('OK')	font/woff	date:Fri,%2009%20Dec%202022%2007:07:47%20GMT	https://dgsign.space/wp-content/uploads/useanyfont/3064Gilroy.woff	C:/My%20Web%20Sites/nikah/dgsign.space/wp-content/uploads/useanyfont/3064Gilroy.woff	(from https://dgsign.space/wp-content/uploads/useanyfont/uaf.css?ver=1690614057)
13:15:52	19648/19648	---M--	200	added ('OK')	font/woff2	date:Fri,%2009%20Dec%202022%2007:10:25%20GMT	https://dgsign.space/wp-content/uploads/useanyfont/2228Cinzel-Deco-Reg.woff2	C:/My%20Web%20Sites/nikah/dgsign.space/wp-content/uploads/useanyfont/2228Cinzel-Deco-Reg.woff2	(from https://dgsign.space/wp-content/uploads/useanyfont/uaf.css?ver=1690614057)
13:15:53	26708/26708	---M--	200	added ('OK')	font/woff	date:Fri,%2009%20Dec%202022%2007:10:26%20GMT	https://dgsign.space/wp-content/uploads/useanyfont/2228Cinzel-Deco-Reg.woff	C:/My%20Web%20Sites/nikah/dgsign.space/wp-content/uploads/useanyfont/2228Cinzel-Deco-Reg.woff	(from https://dgsign.space/wp-content/uploads/useanyfont/uaf.css?ver=1690614057)
13:15:53	25492/25492	---M--	200	added ('OK')	font/woff2	date:Fri,%2009%20Dec%202022%2007:17:28%20GMT	https://dgsign.space/wp-content/uploads/useanyfont/7980Belleza.woff2	C:/My%20Web%20Sites/nikah/dgsign.space/wp-content/uploads/useanyfont/7980Belleza.woff2	(from https://dgsign.space/wp-content/uploads/useanyfont/uaf.css?ver=1690614057)
13:15:53	32780/32780	---M--	200	added ('OK')	font/woff	date:Fri,%2009%20Dec%202022%2007:17:29%20GMT	https://dgsign.space/wp-content/uploads/useanyfont/7980Belleza.woff	C:/My%20Web%20Sites/nikah/dgsign.space/wp-content/uploads/useanyfont/7980Belleza.woff	(from https://dgsign.space/wp-content/uploads/useanyfont/uaf.css?ver=1690614057)
13:15:53	64644/64644	---M--	200	added ('OK')	font/woff2	date:Fri,%2009%20Dec%202022%2007:29:46%20GMT	https://dgsign.space/wp-content/uploads/useanyfont/1482Explora-Reguler.woff2	C:/My%20Web%20Sites/nikah/dgsign.space/wp-content/uploads/useanyfont/1482Explora-Reguler.woff2	(from https://dgsign.space/wp-content/uploads/useanyfont/uaf.css?ver=1690614057)
13:15:54	88884/88884	---M--	200	added ('OK')	font/woff	date:Fri,%2009%20Dec%202022%2007:29:47%20GMT	https://dgsign.space/wp-content/uploads/useanyfont/1482Explora-Reguler.woff	C:/My%20Web%20Sites/nikah/dgsign.space/wp-content/uploads/useanyfont/1482Explora-Reguler.woff	(from https://dgsign.space/wp-content/uploads/useanyfont/uaf.css?ver=1690614057)
13:15:54	15804/15804	---M--	200	added ('OK')	font/woff2	date:Fri,%2009%20Dec%202022%2007:42:37%20GMT	https://dgsign.space/wp-content/uploads/useanyfont/2093Brittany.woff2	C:/My%20Web%20Sites/nikah/dgsign.space/wp-content/uploads/useanyfont/2093Brittany.woff2	(from https://dgsign.space/wp-content/uploads/useanyfont/uaf.css?ver=1690614057)
13:15:54	19420/19420	---M--	200	added ('OK')	font/woff	date:Fri,%2009%20Dec%202022%2007:42:38%20GMT	https://dgsign.space/wp-content/uploads/useanyfont/2093Brittany.woff	C:/My%20Web%20Sites/nikah/dgsign.space/wp-content/uploads/useanyfont/2093Brittany.woff	(from https://dgsign.space/wp-content/uploads/useanyfont/uaf.css?ver=1690614057)
13:15:54	68652/68652	---M--	200	added ('OK')	font/woff2	date:Fri,%2009%20Dec%202022%2007:56:01%20GMT	https://dgsign.space/wp-content/uploads/useanyfont/5040bellota-Reg.woff2	C:/My%20Web%20Sites/nikah/dgsign.space/wp-content/uploads/useanyfont/5040bellota-Reg.woff2	(from https://dgsign.space/wp-content/uploads/useanyfont/uaf.css?ver=1690614057)
13:15:54	97936/97936	---M--	200	added ('OK')	font/woff	date:Fri,%2009%20Dec%202022%2007:56:02%20GMT	https://dgsign.space/wp-content/uploads/useanyfont/5040bellota-Reg.woff	C:/My%20Web%20Sites/nikah/dgsign.space/wp-content/uploads/useanyfont/5040bellota-Reg.woff	(from https://dgsign.space/wp-content/uploads/useanyfont/uaf.css?ver=1690614057)
13:15:55	99548/99548	---M--	200	added ('OK')	font/woff2	date:Sun,%2018%20Dec%202022%2003:07:19%20GMT	https://dgsign.space/wp-content/uploads/useanyfont/2969Cormorant-Unicase-Re.woff2	C:/My%20Web%20Sites/nikah/dgsign.space/wp-content/uploads/useanyfont/2969Cormorant-Unicase-Re.woff2	(from https://dgsign.space/wp-content/uploads/useanyfont/uaf.css?ver=1690614057)
13:15:55	175244/175244	---M--	200	added ('OK')	font/woff	date:Sun,%2018%20Dec%202022%2003:07:20%20GMT	https://dgsign.space/wp-content/uploads/useanyfont/2969Cormorant-Unicase-Re.woff	C:/My%20Web%20Sites/nikah/dgsign.space/wp-content/uploads/useanyfont/2969Cormorant-Unicase-Re.woff	(from https://dgsign.space/wp-content/uploads/useanyfont/uaf.css?ver=1690614057)
13:15:55	113960/113960	---M--	200	added ('OK')	font/woff2	date:Sun,%2018%20Dec%202022%2003:09:34%20GMT	https://dgsign.space/wp-content/uploads/useanyfont/6172Cormorant-Infant-Reg.woff2	C:/My%20Web%20Sites/nikah/dgsign.space/wp-content/uploads/useanyfont/6172Cormorant-Infant-Reg.woff2	(from https://dgsign.space/wp-content/uploads/useanyfont/uaf.css?ver=1690614057)
13:15:55	55328/55328	---M--	200	added ('OK')	font/woff2	date:Sat,%2024%20Dec%202022%2005:03:04%20GMT	https://dgsign.space/wp-content/uploads/useanyfont/5508Pinyon-Script.woff2	C:/My%20Web%20Sites/nikah/dgsign.space/wp-content/uploads/useanyfont/5508Pinyon-Script.woff2	(from https://dgsign.space/wp-content/uploads/useanyfont/uaf.css?ver=1690614057)
13:15:56	201592/201592	---M--	200	added ('OK')	font/woff	date:Sun,%2018%20Dec%202022%2003:09:35%20GMT	https://dgsign.space/wp-content/uploads/useanyfont/6172Cormorant-Infant-Reg.woff	C:/My%20Web%20Sites/nikah/dgsign.space/wp-content/uploads/useanyfont/6172Cormorant-Infant-Reg.woff	(from https://dgsign.space/wp-content/uploads/useanyfont/uaf.css?ver=1690614057)
13:15:56	72804/72804	---M--	200	added ('OK')	font/woff	date:Sat,%2024%20Dec%202022%2005:03:05%20GMT	https://dgsign.space/wp-content/uploads/useanyfont/5508Pinyon-Script.woff	C:/My%20Web%20Sites/nikah/dgsign.space/wp-content/uploads/useanyfont/5508Pinyon-Script.woff	(from https://dgsign.space/wp-content/uploads/useanyfont/uaf.css?ver=1690614057)
13:15:56	66248/66248	---M--	200	added ('OK')	font/woff2	date:Sat,%2024%20Dec%202022%2005:03:26%20GMT	https://dgsign.space/wp-content/uploads/useanyfont/9888Raleway.woff2	C:/My%20Web%20Sites/nikah/dgsign.space/wp-content/uploads/useanyfont/9888Raleway.woff2	(from https://dgsign.space/wp-content/uploads/useanyfont/uaf.css?ver=1690614057)
13:15:56	93792/93792	---M--	200	added ('OK')	font/woff	date:Sat,%2024%20Dec%202022%2005:03:27%20GMT	https://dgsign.space/wp-content/uploads/useanyfont/9888Raleway.woff	C:/My%20Web%20Sites/nikah/dgsign.space/wp-content/uploads/useanyfont/9888Raleway.woff	(from https://dgsign.space/wp-content/uploads/useanyfont/uaf.css?ver=1690614057)
13:15:56	24024/24024	---M--	200	added ('OK')	font/woff2	date:Mon,%2002%20Jan%202023%2016:02:41%20GMT	https://dgsign.space/wp-content/uploads/useanyfont/4603Opti-Naval.woff2	C:/My%20Web%20Sites/nikah/dgsign.space/wp-content/uploads/useanyfont/4603Opti-Naval.woff2	(from https://dgsign.space/wp-content/uploads/useanyfont/uaf.css?ver=1690614057)
13:15:57	29244/29244	---M--	200	added ('OK')	font/woff	date:Mon,%2002%20Jan%202023%2016:02:42%20GMT	https://dgsign.space/wp-content/uploads/useanyfont/4603Opti-Naval.woff	C:/My%20Web%20Sites/nikah/dgsign.space/wp-content/uploads/useanyfont/4603Opti-Naval.woff	(from https://dgsign.space/wp-content/uploads/useanyfont/uaf.css?ver=1690614057)
13:15:57	21836/21836	---M--	200	added ('OK')	font/woff2	date:Thu,%2012%20Jan%202023%2011:22:27%20GMT	https://dgsign.space/wp-content/uploads/useanyfont/3385Tangerine.woff2	C:/My%20Web%20Sites/nikah/dgsign.space/wp-content/uploads/useanyfont/3385Tangerine.woff2	(from https://dgsign.space/wp-content/uploads/useanyfont/uaf.css?ver=1690614057)
13:15:57	27760/27760	---M--	200	added ('OK')	font/woff	date:Thu,%2012%20Jan%202023%2011:22:28%20GMT	https://dgsign.space/wp-content/uploads/useanyfont/3385Tangerine.woff	C:/My%20Web%20Sites/nikah/dgsign.space/wp-content/uploads/useanyfont/3385Tangerine.woff	(from https://dgsign.space/wp-content/uploads/useanyfont/uaf.css?ver=1690614057)
13:15:58	23804/23804	---M--	200	added ('OK')	font/woff2	date:Thu,%2012%20Jan%202023%2011:22:51%20GMT	https://dgsign.space/wp-content/uploads/useanyfont/1178Miss-Fajardose.woff2	C:/My%20Web%20Sites/nikah/dgsign.space/wp-content/uploads/useanyfont/1178Miss-Fajardose.woff2	(from https://dgsign.space/wp-content/uploads/useanyfont/uaf.css?ver=1690614057)
13:15:58	30292/30292	---M--	200	added ('OK')	font/woff	date:Thu,%2012%20Jan%202023%2011:22:52%20GMT	https://dgsign.space/wp-content/uploads/useanyfont/1178Miss-Fajardose.woff	C:/My%20Web%20Sites/nikah/dgsign.space/wp-content/uploads/useanyfont/1178Miss-Fajardose.woff	(from https://dgsign.space/wp-content/uploads/useanyfont/uaf.css?ver=1690614057)
13:15:58	79800/79800	---M--	200	added ('OK')	font/woff2	date:Thu,%2012%20Jan%202023%2011:23:17%20GMT	https://dgsign.space/wp-content/uploads/useanyfont/806Fleur-de-Leah.woff2	C:/My%20Web%20Sites/nikah/dgsign.space/wp-content/uploads/useanyfont/806Fleur-de-Leah.woff2	(from https://dgsign.space/wp-content/uploads/useanyfont/uaf.css?ver=1690614057)
13:15:58	114268/114268	---M--	200	added ('OK')	font/woff	date:Thu,%2012%20Jan%202023%2011:23:19%20GMT	https://dgsign.space/wp-content/uploads/useanyfont/806Fleur-de-Leah.woff	C:/My%20Web%20Sites/nikah/dgsign.space/wp-content/uploads/useanyfont/806Fleur-de-Leah.woff	(from https://dgsign.space/wp-content/uploads/useanyfont/uaf.css?ver=1690614057)
13:15:59	55340/55340	---M--	200	added ('OK')	font/woff2	date:Thu,%2012%20Jan%202023%2011:23:46%20GMT	https://dgsign.space/wp-content/uploads/useanyfont/6586Bonheur-Royale.woff2	C:/My%20Web%20Sites/nikah/dgsign.space/wp-content/uploads/useanyfont/6586Bonheur-Royale.woff2	(from https://dgsign.space/wp-content/uploads/useanyfont/uaf.css?ver=1690614057)
13:15:59	73104/73104	---M--	200	added ('OK')	font/woff	date:Thu,%2012%20Jan%202023%2011:23:47%20GMT	https://dgsign.space/wp-content/uploads/useanyfont/6586Bonheur-Royale.woff	C:/My%20Web%20Sites/nikah/dgsign.space/wp-content/uploads/useanyfont/6586Bonheur-Royale.woff	(from https://dgsign.space/wp-content/uploads/useanyfont/uaf.css?ver=1690614057)
13:15:59	10204/10204	---M--	200	added ('OK')	font/woff2	date:Sun,%2022%20Jan%202023%2007:16:42%20GMT	https://dgsign.space/wp-content/uploads/useanyfont/8062Imprima.woff2	C:/My%20Web%20Sites/nikah/dgsign.space/wp-content/uploads/useanyfont/8062Imprima.woff2	(from https://dgsign.space/wp-content/uploads/useanyfont/uaf.css?ver=1690614057)
13:15:59	14272/14272	---M--	200	added ('OK')	font/woff	date:Sun,%2022%20Jan%202023%2007:16:43%20GMT	https://dgsign.space/wp-content/uploads/useanyfont/8062Imprima.woff	C:/My%20Web%20Sites/nikah/dgsign.space/wp-content/uploads/useanyfont/8062Imprima.woff	(from https://dgsign.space/wp-content/uploads/useanyfont/uaf.css?ver=1690614057)
13:15:59	35004/35004	---M--	200	added ('OK')	font/woff2	date:Sun,%2022%20Jan%202023%2007:17:19%20GMT	https://dgsign.space/wp-content/uploads/useanyfont/9061Elmessiri.woff2	C:/My%20Web%20Sites/nikah/dgsign.space/wp-content/uploads/useanyfont/9061Elmessiri.woff2	(from https://dgsign.space/wp-content/uploads/useanyfont/uaf.css?ver=1690614057)
13:16:00	47532/47532	---M--	200	added ('OK')	font/woff	date:Sun,%2022%20Jan%202023%2007:17:20%20GMT	https://dgsign.space/wp-content/uploads/useanyfont/9061Elmessiri.woff	C:/My%20Web%20Sites/nikah/dgsign.space/wp-content/uploads/useanyfont/9061Elmessiri.woff	(from https://dgsign.space/wp-content/uploads/useanyfont/uaf.css?ver=1690614057)
13:16:00	31000/31000	---M--	200	added ('OK')	font/woff2	date:Sun,%2022%20Jan%202023%2007:17:32%20GMT	https://dgsign.space/wp-content/uploads/useanyfont/8568Dosis.woff2	C:/My%20Web%20Sites/nikah/dgsign.space/wp-content/uploads/useanyfont/8568Dosis.woff2	(from https://dgsign.space/wp-content/uploads/useanyfont/uaf.css?ver=1690614057)
13:16:00	43076/43076	---M--	200	added ('OK')	font/woff	date:Sun,%2022%20Jan%202023%2007:17:33%20GMT	https://dgsign.space/wp-content/uploads/useanyfont/8568Dosis.woff	C:/My%20Web%20Sites/nikah/dgsign.space/wp-content/uploads/useanyfont/8568Dosis.woff	(from https://dgsign.space/wp-content/uploads/useanyfont/uaf.css?ver=1690614057)
13:16:00	54792/54792	---M--	200	added ('OK')	font/woff2	date:Sun,%2022%20Jan%202023%2007:17:45%20GMT	https://dgsign.space/wp-content/uploads/useanyfont/4520Arsenal.woff2	C:/My%20Web%20Sites/nikah/dgsign.space/wp-content/uploads/useanyfont/4520Arsenal.woff2	(from https://dgsign.space/wp-content/uploads/useanyfont/uaf.css?ver=1690614057)
